TPropertyName	TPropertyValue	TThumbPath	TLabel	TCategory	TCategory2	TPath	TParentDir	TTags	TDescription	TParameter	TComment
dressing_another	dressing_another		他の人に着せる	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
shorts_under_skirt	shorts_under_skirt		スカートの下にショートパンツを穿く	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
side_slit	side_slit		サイドスリット	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
shorts	shorts		ショートパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
micro_shorts	micro_shorts		ミクロショーツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
short_shorts	short_shorts		ショートショーツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
hot_pants	hot_pants		ホットパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
cutoffs	cutoffs		カットオフショーツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
striped_shorts	striped_shorts		ストライプショートパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
suspender_shorts	suspender_shorts		サスペンダーショートパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
denim_shorts	denim_shorts		デニムショートパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
puffy_shorts	puffy_shorts		パフィーショートパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
dolphin_shorts	dolphin_shorts		ドルフィンショーツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
dolfin_shorts	dolfin_shorts		ドルフィンショーツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
tight_pants	tight_pants		タイトパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
crotchless_pants	crotchless_pants		クロッチレスパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
track_pants	track_pants		トラックパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
yoga_pants	yoga_pants		ヨガパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
bike_shorts	bike_shorts		バイクショーツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
gym_shorts	gym_shorts		ジムショーツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
pants	pants		パンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
puffy_pants	puffy_pants		パフィーパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
pumpkin_pants	pumpkin_pants		パンプキンパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
hakama_pants	hakama_pants		袴パンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
harem_pants	harem_pants		ハーレムパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
bloomers	bloomers		ブルーマー	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
buruma	buruma		ブルマ（女子用ブルーマー）	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
jeans	jeans		ジーンズ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
cargo_pants	cargo_pants		カーゴパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
camouflage_pants	camouflage_pants		迷彩パンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
capri_pants	capri_pants		カプリパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
chaps	chaps		シャップス（チャップス）	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
jumpsuit	jumpsuit		ジャンプスーツ（特に女性用）	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
lowleg_pants	lowleg_pants		低ウエストパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
plaid_pants	plaid_pants		プレイドパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
single_pantsleg	single_pantsleg		片方のパンツレッグ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
striped_pants	striped_pants		ストライプパンツ	衣服や装飾品	パンツ						rgba(230, 84, 128, .4)
asymmetrical_legwear	asymmetrical_legwear		アシンメトリーなパンツ	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
leotard_aside	leotard_aside		レオタードのクロッチを一側に寄せる	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
open_fly	open_fly		開いたファスナーのパンツ	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
pants_down	pants_down		パンツを脱ぐ	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
pants_rolled_up	pants_rolled_up		パンツをまくり上げる	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
pants_tucked_in	pants_tucked_in		パンツを中に入れる	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
torn_jeans	torn_jeans		破れたジーンズ	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
torn_pants	torn_pants		破れたパンツ	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
torn_shorts	torn_shorts		破れたショートパンツ	衣服や装飾品	パンツとのインタラクション						rgba(230, 84, 128, .4)
bodystocking	bodystocking		ボディストッキング	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
pantyhose	pantyhose		パンスト	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
leggings	leggings		レギンス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
legwear	legwear		レギンス（一般的な言葉）	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
thighhighs	thighhighs		サイハイソックス（膝上までの長いソックス）	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
kneehighs	kneehighs		ニーハイソックス（膝までのソックス）	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
socks	socks		ソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
bare_legs	bare_legs		裸足	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
black_bodystocking	black_bodystocking		黒いボディストッキング	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
white_bodystocking	white_bodystocking		白いボディストッキング	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
stocking_under_clothes	stocking_under_clothes		服の下のストッキング	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
black_pantyhose	black_pantyhose		黒いパンスト	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
white_pantyhose	white_pantyhose		白いパンスト	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
thighband_pantyhose	thighband_pantyhose		レッグバンド付きパンスト	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
pantylines	pantylines		パンティラインが浮かび上がるパンスト	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
single_leg_pantyhose	single_leg_pantyhose		片足だけパンスト	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
panties_under_pantyhose	panties_under_pantyhose		パンストの下にパンティを履く	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
fishnets	fishnets		フィッシュネットストッキング	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
stirrup_legwear	stirrup_legwear		スティラップレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
toeless_legwear	toeless_legwear		つま先開きのレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
mismatched_legwear	mismatched_legwear		ミスマッチのレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
two-tone_legwear	two-tone_legwear		2トーンのレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
asymmetrical_legwear	asymmetrical_legwear		アシンメトリーなレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
uneven_legwear	uneven_legwear		長さの異なるレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
white_thighhighs	white_thighhighs		白いサイハイソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
black_thighhighs	black_thighhighs		黒いサイハイソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
pink_thighhighs	pink_thighhighs		ピンクのサイハイソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
suspenders	suspenders		サスペンダー	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
garter_straps	garter_straps		ガーターストラップ	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
torn_legwear	torn_legwear		破れたレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
torn_thighhighs	torn_thighhighs		破れたサイハイソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
see-through_legwear_	see-through_legwear_		透明なレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
frilled_legwear	frilled_legwear		フリルのついたレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
lace-trimmed_legwear	lace-trimmed_legwear		レーストリムのレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
seamed_legwear	seamed_legwear		シームのあるレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
back-seamed_legwear	back-seamed_legwear		バックシームのあるレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
animal_ear_legwear	animal_ear_legwear		動物の耳のついたサイハイソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
striped_legwear	striped_legwear		ストライプのレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
vertical-striped_legwear	vertical-striped_legwear		縦縞のレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
polka_dot_legwear	polka_dot_legwear		ポルカドットのレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
print_legwear	print_legwear		プリントのレッグウェア	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
legwear_under_shorts	legwear_under_shorts		ショートパンツの下にレッグウェアを履く	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
over-kneehighs	over-kneehighs		オーバーニーソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
bobby_socks	bobby_socks		ボビーソックス（白い短いソックス）	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
tabi	tabi		足袋（たび）	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
loose_socks	loose_socks		ルーズソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
ankle_socks	ankle_socks		アンクルソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
leg_warmers	leg_warmers		レッグウォーマー	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
single_sock	single_sock		一つだけのソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
striped_socks	striped_socks		ストライプソックス	衣服や装飾品	靴下						rgba(230, 84, 128, .4)
leg_cutout	leg_cutout		切り抜きのあるソックス	衣服や装飾品	靴下とのインタラクション						rgba(230, 84, 128, .4)
thighhighs_under_boots	thighhighs_under_boots		ブーツの下にサイハイソックスを履く	衣服や装飾品	靴下とのインタラクション						rgba(230, 84, 128, .4)
adjusting_legwear	adjusting_legwear		レッグウェアの調整	衣服や装飾品	靴下とのインタラクション						rgba(230, 84, 128, .4)
pantyhose_pull	pantyhose_pull		脱ぎ下ろされたパンスト	衣服や装飾品	靴下とのインタラクション						rgba(230, 84, 128, .4)
socks_removed	socks_removed		ソックスを脱ぐ	衣服や装飾品	靴下とのインタラクション						rgba(230, 84, 128, .4)
sock_pull	sock_pull		ソックスを引っ張る	衣服や装飾品	靴下とのインタラクション						rgba(230, 84, 128, .4)
thighhighs_pull	thighhighs_pull		サイハイソックスを引っ張	衣服や装飾品	靴下とのインタラクション						rgba(230, 84, 128, .4)
garters	garters		ガーター	衣服や装飾品	その他						rgba(230, 84, 128, .4)
leg_garter	leg_garter		レッグガーター	衣服や装飾品	その他						rgba(230, 84, 128, .4)
garter_straps	garter_straps		ガーターストラップ	衣服や装飾品	その他						rgba(230, 84, 128, .4)
thigh_strap	thigh_strap		太ももストラップ	衣服や装飾品	その他						rgba(230, 84, 128, .4)
thigh_ribbon	thigh_ribbon		太ももリボン	衣服や装飾品	その他						rgba(230, 84, 128, .4)
leg_ribbon	leg_ribbon		脚リボン	衣服や装飾品	その他						rgba(230, 84, 128, .4)
bandaid_on_leg	bandaid_on_leg		脚に包帯	衣服や装飾品	その他						rgba(230, 84, 128, .4)
bandaged_leg	bandaged_leg		包帯を巻いた脚	衣服や装飾品	その他						rgba(230, 84, 128, .4)
ankle_lace-up	ankle_lace-up		足首レースアップ	衣服や装飾品	その他						rgba(230, 84, 128, .4)
thigh_holster	thigh_holster		太ももホルスター	衣服や装飾品	その他						rgba(230, 84, 128, .4)
bandaid_on_knee	bandaid_on_knee		膝にバンドエイド	衣服や装飾品	その他						rgba(230, 84, 128, .4)
argyle_legwear	argyle_legwear		アーガイル柄のレッグウェア	衣服や装飾品	その他						rgba(230, 84, 128, .4)
bow_legwear	bow_legwear		ボウのついたレッグウェア	衣服や装飾品	その他						rgba(230, 84, 128, .4)
arm_garter	arm_garter		アームガーター	衣服や装飾品	その他						rgba(230, 84, 128, .4)
armored	armored		アーマー付き	衣服や装飾品	素材						rgba(230, 84, 128, .4)
canvas	canvas		キャンバスの	衣服や装飾品	素材						rgba(230, 84, 128, .4)
denim	denim		デニム	衣服や装飾品	素材						rgba(230, 84, 128, .4)
fluffy	fluffy		ふわふわした	衣服や装飾品	素材						rgba(230, 84, 128, .4)
fur	fur		毛皮	衣服や装飾品	素材						rgba(230, 84, 128, .4)
latex	latex		ラテックス	衣服や装飾品	素材						rgba(230, 84, 128, .4)
leather	leather		革製	衣服や装飾品	素材						rgba(230, 84, 128, .4)
see-through	see-through		透明な	衣服や装飾品	素材						rgba(230, 84, 128, .4)
spandex	spandex		スパンデックス	衣服や装飾品	素材						rgba(230, 84, 128, .4)
tight	tight		タイトな	衣服や装飾品	素材						rgba(230, 84, 128, .4)
frilled	frilled		フリルの	衣服や装飾品	装飾						rgba(230, 84, 128, .4)
center_frills	center_frills		中央のフリル	衣服や装飾品	装飾						rgba(230, 84, 128, .4)
crease	crease		シワのある	衣服や装飾品	装飾						rgba(230, 84, 128, .4)
layered	layered		レイヤー構造の	衣服や装飾品	装飾						rgba(230, 84, 128, .4)
lace	lace		レース	衣服や装飾品	装飾						rgba(230, 84, 128, .4)
fur_trim	fur_trim		毛皮のトリム	衣服や装飾品	装飾						rgba(230, 84, 128, .4)
fur-trimmed	fur-trimmed		毛皮のトリムのある	衣服や装飾品	装飾						rgba(230, 84, 128, .4)
